profile,kp,ki,bias,integral_limit,max_temperature_C,mean_abs_temp_error_C,rms_temp_error_C,time_above_safe_s,total_cooling_effort,mean_cooling_action,action_variation,total_reward,failed
Step,0.06,0.001,0.25,100.0,40.86175777211735,5.16649279325182,5.610727576614209,0.0,676.7438295673346,0.3759687942040748,0.7318598628044128,-579.4777642947868,False
Pulsed,0.06,0.001,0.25,100.0,38.325426213490154,2.993272345455915,3.6560575813621705,0.0,551.1615987031983,0.3062008881684435,1.0570166110992432,-248.3246444375846,False
Random,0.06,0.001,0.25,100.0,37.87779716821215,3.1266668986008233,3.8657830236024178,0.0,533.414921465388,0.29634162303632666,0.5596266090869904,-276.4298851766943,False
Constant,0.06,0.001,0.25,150.0,37.914191672804044,3.1050884273815216,3.7771356859281355,0.0,600.5598281540588,0.3336443489744771,0.6155257821083069,-266.19064783807244,False
Step,0.06,0.001,0.25,150.0,40.53571197080912,5.045013742700714,5.482636239780869,0.0,700.7751162982313,0.38931950905457297,0.768703281879425,-555.1059613945827,False
Pulsed,0.06,0.001,0.25,150.0,38.04793439739665,2.8933257202718314,3.5835906578689474,0.0,575.2063883579685,0.31955910464331583,1.123667061328888,-239.8678750408057,False
Random,0.06,0.001,0.25,150.0,37.61947825270936,3.0356251968654386,3.801130911329006,0.0,556.8688217077288,0.3093715676154049,0.6041316390037537,-268.4805401429835,False
Constant,0.06,0.002,0.05,40.0,40.09450696094916,4.230985897410961,4.711784333552866,0.0,429.638825138798,0.2386882361882211,0.4511427879333496,-404.6110290246199,False
Step,0.06,0.002,0.05,40.0,42.7568826873723,6.098245787940588,6.537342512908325,0.0,539.4749852202367,0.29970832512235374,0.6119264960289001,-777.8889419754314,False
Pulsed,0.06,0.002,0.05,40.0,40.17397381186181,3.98812541287483,4.46747047931639,0.0,405.3587971763918,0.22519933176466211,0.8848008215427399,-363.773785655414,False
Random,0.06,0.002,0.05,40.0,39.71431179967461,4.076450442525176,4.596280373640158,0.0,391.0251411132631,0.2172361895073684,0.43340274691581726,-384.5715553984948,False
Constant,0.06,0.002,0.05,75.0,39.494689704780164,3.952971660677453,4.439786083391534,0.0,470.23430862647365,0.26124128257026313,0.4911731481552124,-360.8328064299573,False
Step,0.06,0.002,0.05,75.0,42.15453114349152,5.838680480888279,6.25089531673857,0.0,577.6923355257604,0.3209401864032002,0.6506749391555786,-713.2349243305839,False
Pulsed,0.06,0.002,0.05,75.0,39.604195046436395,3.713578252230108,4.2049986925973,0.0,446.1021267675678,0.24783451487087102,0.9640650749206543,-323.7765077735727,False
Random,0.06,0.002,0.05,75.0,39.13357548212905,3.8225738676103083,4.361331920792643,0.0,430.62163023930043,0.23923423902183358,0.47501346468925476,-347.65204532991123,False
Constant,0.06,0.002,0.05,100.0,39.10046853573679,3.7706659922384267,4.271526114119192,0.0,499.2531898007728,0.27736288322265157,0.5228928625583649,-335.26882065379937,False
Step,0.06,0.002,0.05,100.0,41.7499418294346,5.66524825080976,6.064443761118561,0.0,604.8978399941698,0.33605435555231655,0.6806766390800476,-672.9017469535762,False
Pulsed,0.06,0.002,0.05,100.0,39.22413265075005,3.53570948746797,4.045282967025284,0.0,475.1118059125729,0.26395100328476273,1.0146788656711578,-300.83987975767053,False
Random,0.06,0.002,0.05,100.0,38.76462670273851,3.6569050569214525,4.218746578011353,0.0,458.82195926003624,0.2549010884777979,0.5079984962940216,-326.40112659071417,False
Constant,0.06,0.002,0.05,150.0,38.39398579981474,3.4407735575499614,3.9954433705932555,0.0,557.35490919111,0.3096416162172833,0.5937356948852539,-296.03672385170574,False
Step,0.06,0.002,0.05,150.0,41.00772284559443,5.344169078147366,5.733754772793876,0.0,659.1974763865583,0.3662208202147546,0.7465534210205078,-604.8723781480809,False
Pulsed,0.06,0.002,0.05,150.0,38.52771975416995,3.2213038138580337,3.7917379535265723,0.0,532.542812100146,0.29585711783341445,1.117308497428894,-266.84873195915316,False
Random,0.06,0.002,0.05,150.0,38.10093754403087,3.358776145814897,3.990987489743925,0.0,514.9976971620927,0.28610983175671817,0.5850721597671509,-294.4849918439184,False
Constant,0.06,0.002,0.1,40.0,39.62358593884398,3.976495789324675,4.4791565375281435,0.0,462.0530879341386,0.25669615996341033,0.4758010804653168,-366.78973860733197,False
Step,0.06,0.002,0.1,40.0,42.296582816400345,5.872114049941113,6.302193031412682,0.0,570.078808560269,0.3167104492001494,0.6367968916893005,-724.392935520088,False
Pulsed,0.06,0.002,0.1,40.0,39.72088017786991,3.740837596515807,4.2439262144019585,0.0,437.4000444351932,0.24300002468621845,0.9347034990787506,-329.35566860846217,False
Random,0.06,0.002,0.1,40.0,39.252216372934505,3.83737989617056,4.390327822146614,0.0,422.7168368989369,0.23484268716607604,0.4584810733795166,-351.87490742503604,False
Constant,0.06,0.002,0.1,75.0,39.05646601410854,3.717646664637593,4.236419603300465,0.0,502.6909438339062,0.2792727465743923,0.518576443195343,-329.84282570658775,False
Step,0.06,0.002,0.1,75.0,41.71967268326431,5.626084896722409,6.035289975891947,0.0,608.3018962488859,0.3379454979160477,0.677712082862854,-666.5065755962803,False
Pulsed,0.06,0.002,0.1,75.0,39.17791101572912,3.486089581100312,4.0122539913622415,0.0,478.12160812987713,0.2656231156277095,1.0116809010505676,-296.01238489514014,False
Random,0.06,0.002,0.1,75.0,38.70872602809407,3.602796785343533,4.184595330322986,0.0,462.3130578947603,0.2568405877193113,0.5030879974365234,-321.187118884594,False
Constant,0.06,0.002,0.1,100.0,38.68413111480599,3.5462336564883197,4.087640550918708,0.0,531.8923960886605,0.2954957756048114,0.5521255135536194,-308.4438567783615,False
Step,0.06,0.002,0.1,100.0,41.33319806913223,5.460590485612873,5.861783876619769,0.0,635.6272368824575,0.3531262427124764,0.7091702222824097,-630.420809624833,False
Pulsed,0.06,0.002,0.1,100.0,38.81367975399437,3.3180596030151377,3.872086513849418,0.0,507.3815170430462,0.2818786205794701,1.0582748055458069,-276.9724821228051,False
Random,0.06,0.002,0.1,100.0,38.363691744925816,3.447829149905908,4.0610444945166515,0.0,490.6549399672076,0.2725860777595598,0.5379413962364197,-303.6906709269231,False
Constant,0.06,0.002,0.1,150.0,38.01814096367631,3.2352216509548817,3.84860223837873,0.0,590.4203455911484,0.32801130310619353,0.6280627846717834,-276.2932162897155,False
Step,0.06,0.002,0.1,150.0,40.62499149661077,5.153438689194446,5.555724632579646,0.0,690.2382034091279,0.3834656685606266,0.777846097946167,-569.8608949488291,False
Pulsed,0.06,0.002,0.1,150.0,38.14693037681116,3.021451659712404,3.6557953820686215,0.0,565.2692910153419,0.31403849500852327,1.1619096994400024,-249.577441940181,False
Random,0.06,0.002,0.1,150.0,37.73781254858331,3.1680547714067973,3.868635186655796,0.0,547.1513280100189,0.30397296000556606,0.6222668886184692,-278.1088074315493,False
Constant,0.06,0.002,0.15,40.0,39.16548072178365,3.721235942713648,4.261598391603407,0.0,495.9682769176434,0.275537931620913,0.5013109743595123,-333.27811166089367,False
Step,0.06,0.002,0.15,40.0,41.847619577951825,5.6454974299865555,6.07542637412991,0.0,601.8390706445789,0.3343550392469883,0.6625053882598877,-674.7773574400912,False
Pulsed,0.06,0.002,0.15,40.0,39.27033360129447,3.487257294215032,4.031870075867091,0.0,471.57208368123975,0.2619844909340221,0.9763789176940918,-298.4393374474236,False
Random,0.06,0.002,0.15,40.0,38.79870246027697,3.5966239033050726,4.199649507078413,0.0,455.85408137890045,0.25325226743272244,0.4844421446323395,-323.0594748626128,False
Constant,0.06,0.002,0.15,75.0,38.63262165983657,3.4841941463495245,4.049643048129558,0.0,536.146015742328,0.2978588976346267,0.5469973683357239,-302.81746218390725,False
Step,0.06,0.002,0.15,75.0,41.297037760223375,5.414788960875563,5.829157906263826,0.0,639.7653846709582,0.3554252137060879,0.705605685710907,-623.5013905344148,False
Pulsed,0.06,0.002,0.15,75.0,38.76186672022832,3.260761099934015,3.8366852775023004,0.0,511.08870391028904,0.2839381688390495,1.0555440187454224,-272.0164199490339,False
Random,0.06,0.002,0.15,75.0,38.300721934792186,3.38436504533569,4.024399257173601,0.0,494.9398236121342,0.2749665686734079,0.5320609211921692,-298.29722897183086,False
Constant,0.06,0.002,0.15,100.0,38.281117816004866,3.324686548551515,3.920824595751085,0.0,565.4025727477856,0.31411254041543646,0.5822558999061584,-285.3062111759628,False
Step,0.06,0.002,0.15,100.0,40.92872311098061,5.257990876193625,5.668994927632453,0.0,667.1097296522348,0.3706165164734638,0.7385589480400085,-591.4975482050409,False
Pulsed,0.06,0.002,0.15,100.0,38.41424742057343,3.1039111562697594,3.7168795265453265,0.0,540.4487304009381,0.3002492946671878,1.0993709564208984,-256.654272373687,False
Random,0.06,0.002,0.15,100.0,37.97284702172739,3.241191844405725,3.9200933303210337,0.0,523.3022692156374,0.2907234828975763,0.5691273212432861,-284.29745493974315,False
Constant,0.06,0.002,0.15,150.0,37.655489344627696,3.0332795852759724,3.7189792875629584,0.0,624.2260213480331,0.34679223408224064,0.667637288570404,-259.69577592973707,False
Step,0.06,0.002,0.15,150.0,40.2532985835726,4.9653452551399155,5.387853266920092,0.0,721.9322320828214,0.40107346226823415,0.8098831176757812,-538.0289168582825,False
Pulsed,0.06,0.002,0.15,150.0,37.777518952279756,2.8259101048573907,3.5380280084354387,0.0,598.6452560094185,0.3325806977830103,1.2062922716140747,-235.35134574908417,False
Random,0.06,0.002,0.15,150.0,37.38842250518662,2.9804939742743586,3.762602005499526,0.0,579.9934310644167,0.3222185728135648,0.6616790294647217,-264.54372543721627,False
Constant,0.06,0.002,0.2,40.0,38.72173183103007,3.470127506782726,4.062738045893685,0.0,531.5292416139273,0.2952940231188485,0.5278209447860718,-304.25659162663095,False
Step,0.06,0.002,0.2,40.0,41.40944124802503,5.420235020505198,5.858407367095053,0.0,634.8215361168841,0.3526786311760467,0.6889722943305969,-629.1280811095678,False
Pulsed,0.06,0.002,0.2,40.0,38.83067736125413,3.240209730924309,3.8399426857172867,0.0,507.1516015905654,0.2817508897725363,1.013318657875061,-271.98374743568945,False
Random,0.06,0.002,0.2,40.0,38.35987462404079,3.360062548153916,4.0281176421685645,0.0,490.53093348565744,0.27251718526980967,0.5114047527313232,-298.37573880933564,False
Constant,0.06,0.002,0.2,75.0,38.222868703102876,3.252715573986319,3.881081070871221,0.0,570.7487143135804,0.31708261906310026,0.5763809680938721,-279.64130834850147,False
Step,0.06,0.002,0.2,75.0,40.88612925850731,5.204068222453644,5.6326973060424566,0.0,672.2229525149887,0.37345719584166037,0.7342891097068787,-584.0448088325211,False
Pulsed,0.06,0.002,0.2,75.0,38.3530435850028,3.0319288083970424,3.6768563944865904,0.0,545.8006369549839,0.3032225760861022,1.0894676446914673,-251.2393176169719,False
Random,0.06,0.002,0.2,75.0,37.90380064096263,3.1673999360832727,3.8821870692257314,0.0,528.6154683620698,0.29367526020114987,0.5621556043624878,-278.88801859025205,False
Constant,0.06,0.002,0.2,100.0,37.892783182819784,3.106331954827737,3.772327393949536,0.0,599.7931303172372,0.33321840573179845,0.6133322715759277,-265.7151018148692,False
Step,0.06,0.002,0.2,100.0,40.53604077100954,5.057169462951616,5.486391005236202,0.0,699.3941256968828,0.3885522920538238,0.7687366604804993,-555.9871878485976,False
Pulsed,0.06,0.002,0.2,100.0,38.02620728855296,2.893124688363523,3.580500364363032,0.0,574.352051863847,0.3190844732576928,1.1355143189430237,-239.68862255028336,False
Random,0.06,0.002,0.2,100.0,37.59426920804169,3.0373217440694726,3.796886999701893,0.0,556.7485974873707,0.3093047763818726,0.6024041771888733,-268.0984661419947,False
Constant,0.06,0.002,0.2,150.0,37.30609868663432,2.835353867573923,3.6072186737336285,0.0,658.7408708594448,0.36596715047746936,0.7096155881881714,-246.08643469430578,False
Step,0.06,0.002,0.2,150.0,39.89328425429192,4.779891496487266,5.230409903034692,0.0,754.2853206789587,0.4190474003771993,0.8426658511161804,-509.24342942046036,False
Pulsed,0.06,0.002,0.2,150.0,37.452167953045404,2.634973294157531,3.4388159500588222,0.0,632.640417387418,0.35146689854856555,1.2506410479545593,-223.98589512950358,False
Random,0.06,0.002,0.2,150.0,37.053990096700396,2.7965627147032146,3.6732666731479293,0.0,613.475580948405,0.34081976719355833,0.7037949562072754,-253.65193782326259,False
Constant,0.06,0.002,0.25,40.0,38.29373249636156,3.228212096709761,3.886168801833793,0.0,568.8587466127938,0.31603263700710765,0.5554853677749634,-279.83145648721023,False
Step,0.06,0.002,0.25,40.0,40.983066131640825,5.198310763839734,5.652610023455189,0.0,669.0841033192992,0.37171339073294396,0.7162203192710876,-587.5207628076306,False
Pulsed,0.06,0.002,0.25,40.0,38.403118705946305,3.001806285201092,3.671359688410832,0.0,544.6821100956877,0.302601172275382,1.0425231754779816,-249.99383804826323,False
Random,0.06,0.002,0.25,40.0,37.94651236030194,3.1335293931543404,3.879337318862505,0.0,526.8328464055667,0.29268491466975927,0.5394994914531708,-277.9765944040862,False
Constant,0.06,0.002,0.25,75.0,37.82917288766985,3.0273178702845365,3.7332924952216398,0.0,606.5916962393239,0.33699538679962443,0.606893002986908,-260.3246748432478,False
Step,0.06,0.002,0.25,75.0,40.486621389042966,4.9951792010086535,5.446891432796672,0.0,705.7462348452536,0.39208124158069646,0.7637441158294678,-548.1248761302851,False
Pulsed,0.06,0.002,0.25,75.0,37.956801646941436,2.810375994515738,3.538079015165807,0.0,581.7692242003395,0.3232051245557442,1.113082468509674,-234.1099144263327,False
Random,0.06,0.002,0.25,75.0,37.52153081111359,2.956641249559008,3.7603190566122593,0.0,563.378392626706,0.31298799590372556,0.5937681794166565,-262.99861917019365,False
Constant,0.06,0.002,0.25,100.0,37.520816544145354,2.892353033143991,3.6437825551166476,0.0,635.0948868847627,0.35283049271375705,0.6456642150878906,-249.57988579601246,False
Step,0.06,0.002,0.25,100.0,40.15467118286932,4.857697229596869,5.314315182796749,0.0,732.5817586780613,0.4069898659322563,0.7996554970741272,-523.7492008066497,False
Pulsed,0.06,0.002,0.25,100.0,37.65119610579963,2.684128774099721,3.4632335712973377,0.0,609.528472490987,0.3386269291616595,1.1668963432312012,-225.7900519820533,False
Random,0.06,0.002,0.25,100.0,37.23032373639822,2.8376087610918175,3.692781125205713,0.0,590.9583626181848,0.3283102014545471,0.6387876868247986,-255.02363587429534,False
Constant,0.06,0.002,0.25,150.0,36.97158158831831,2.642110742886097,3.5138165263750625,0.0,693.8983744648285,0.38549909692490475,0.7519860863685608,-235.3094580124586,False
Step,0.06,0.002,0.25,150.0,39.54457428387063,4.597090294975597,5.083678447738741,0.0,787.2974116252153,0.4373874509028974,0.8761669993400574,-483.3783345088789,False
Pulsed,0.06,0.002,0.25,150.0,37.14357056276103,2.4490944828477,3.358300039520551,0.0,667.2044472612324,0.37066913736735135,1.2952449917793274,-215.29719572696507,False
Random,0.06,0.002,0.25,150.0,36.78496359402653,2.6169938957450993,3.600822872172935,0.0,647.5056189251482,0.35972534384730454,0.7460479140281677,-245.29344074159047,False
Constant,0.06,0.004,0.05,40.0,39.37541322759041,3.8666145784866077,4.37181814608702,0.0,479.1266451931442,0.26618146955174676,0.49366798996925354,-350.18168882786,False
Step,0.06,0.004,0.05,40.0,42.04663873783354,5.768866575155939,6.1868126968305095,0.0,586.0657825568633,0.3255921014204796,0.6541010737419128,-699.056143558796,False
Pulsed,0.06,0.004,0.05,40.0,39.4872595650007,3.634595078637941,4.142747899957926,0.0,454.3560350209009,0.2524200194560561,0.9797812700271606,-314.5564921398101,False
Random,0.06,0.004,0.05,40.0,39.01152372933062,3.738180717825191,4.299020449245768,0.0,439.41395340673625,0.24411886300374236,0.47713661193847656,-338.0592826575831,False
Constant,0.06,0.004,0.05,75.0,38.27997383279307,3.3277581686393543,3.921720600037194,0.0,565.1872764288273,0.3139929313493485,0.5821418762207031,-285.49915487511737,False
Step,0.06,0.004,0.05,75.0,40.931716023510916,5.264233612513647,5.672460006022634,0.0,666.5535725199152,0.3703075402888418,0.7388628125190735,-592.2665266836451,False
Pulsed,0.06,0.004,0.05,75.0,38.41233828997381,3.105433716309995,3.7173438442474884,0.0,540.4245812594891,0.30023587847749394,1.129699468612671,-256.7775030545452,False
Random,0.06,0.004,0.05,75.0,37.971516769842836,3.2443759582171547,3.92103185074059,0.0,523.1834621835733,0.290657478990874,0.569428026676178,-284.4987240345412,False
Constant,0.06,0.004,0.05,100.0,37.599975572057346,2.9871155745907547,3.691656418955355,0.0,627.7944504070474,0.3487746946705819,0.6641929149627686,-256.13008169980384,False
Step,0.06,0.004,0.05,100.0,40.22110315338513,4.936934946627381,5.36603425288587,0.0,724.7901203954243,0.40266117799745793,0.8065188527107239,-533.8798108036051,False
Pulsed,0.06,0.004,0.05,100.0,37.72177362294231,2.7744522795464004,3.508754214789885,0.0,602.8135008281097,0.33489638934894983,1.2238185405731201,-231.72767042013547,False
Random,0.06,0.004,0.05,100.0,37.323949704672856,2.933861076217933,3.7373371208494346,0.0,583.8381252889521,0.32435451404941784,0.663336992263794,-261.21969188601526,False
Constant,0.06,0.004,0.05,150.0,37.303091629275826,2.3992926881510708,3.436784107038638,0.0,755.4510724474676,0.4196950402485931,0.9086838960647583,-228.6888477084354,False
Step,0.06,0.004,0.05,150.0,38.99648229547047,4.353898440278105,4.895450684171588,0.0,843.1002365085296,0.46838902028251644,0.9582672715187073,-452.8465067850911,False
Pulsed,0.06,0.004,0.05,150.0,37.18286505434255,2.2474459935015294,3.302406130147748,0.0,724.0241214623675,0.4022356230346486,1.4897471070289612,-211.34660695092623,False
Random,0.06,0.004,0.05,150.0,37.22979498654002,2.4150004127472626,3.554368148289288,0.0,704.3501959247515,0.3913056644026397,0.9551804065704346,-242.0981474708747,False
Constant,0.06,0.004,0.1,40.0,38.93777188367054,3.6303955302783613,4.172263416393927,0.0,511.9803026826121,0.28443350149034,0.5209743082523346,-320.2853367124133,False
Step,0.06,0.004,0.1,40.0,41.61311270560238,5.556299164931555,5.97336577876967,0.0,616.9510926209623,0.3427506070116457,0.6811791062355042,-653.3122459206955,False
Pulsed,0.06,0.004,0.1,40.0,39.062555681816924,3.406963010013973,3.954251526832315,0.0,486.6938044151757,0.2703854468973198,1.033041924238205,-287.85169357263646,False
Random,0.06,0.004,0.1,40.0,38.58355584110658,3.5172857654821805,4.126316519949042,0.0,471.50957296037814,0.26194976275576565,0.5051105320453644,-312.6129535907472,False
Constant,0.06,0.004,0.1,75.0,37.89522419547297,3.1164192067506873,3.7764431951209443,0.0,599.0421926464187,0.3328012181368993,0.6135810017585754,-266.37933803896925,False
Step,0.06,0.004,0.1,75.0,40.543755152296455,5.070250667002254,5.49382903317633,0.0,698.172393319197,0.38787355184399835,0.7695184350013733,-557.5492416400875,False
Pulsed,0.06,0.004,0.1,75.0,38.027658901199736,2.9005542652317318,3.5839798838797594,0.0,573.9070423678495,0.3188372457599164,1.1777069568634033,-240.2315308091521,False
Random,0.06,0.004,0.1,75.0,37.59693952881258,3.047676692427828,3.800879154823993,0.0,556.1634078717325,0.30897967103985136,0.6060054898262024,-268.7538981317259,False
Constant,0.06,0.004,0.1,100.0,37.24907819829135,2.791148579565196,3.583404038036941,0.0,662.3691184483469,0.3679828435824149,0.7108714580535889,-243.1252950336951,False
Step,0.06,0.004,0.1,100.0,39.86198033287865,4.754577036570501,5.21124762002699,0.0,756.9641282221419,0.42053562679007883,0.839377224445343,-505.7496185552354,False
